rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
135,Murray St.,MVC,20-12,115.0214940703012,77,112.08997087625445,244,0.5736838589346541,135,20.190732091430284,12.809267908569716,12.0,8.0,12-8,0.5169669905156311,0.4370263606668552,0.5542688327822995,0.5258146736277599,0.4370263606668552,0.5542688327822995,0.840958033847679,0.8564905635898764,108.77819457660206,108.57304535919849,108.99638160107128,108.38296395605458,115.75995771163586,112.73292313091335,116.60506528270513,110.63222736073999,0.6467273667782591,1.0,0.07980819949792273,1593.0,1602.0,1416.7999999999997,1.1243647656691138,1.1307171089779788,0.0,0.6,-5.462721247201847,110,22,71.78376650938533
136,Idaho,BSky,21-14,108.70069050958494,166,106.06267022030936,122,0.5701668640242649,136,21.038047097127475,14.961952902872525,9.0,9.0,9-9,0.4245163590432249,0.39209383432336425,0.43611324992733475,0.439697743576907,0.39209383432336425,0.43611324992733475,0.8778408243466532,0.8867302152805412,109.03402130386772,110.68161337501324,109.5249670447536,110.12375547579317,109.05979322208965,109.45270023041168,0.0,0.0,0.0,0.0,-0.017610886626550637,1394.0,1360.0,1249.6125000000002,1.1155458192039531,1.0883373845892226,0.0,0.5,-8.919134083039513,176,221,67.4173545319064
137,UAB,Amer,20-12,108.4568212284091,174,105.89192559426417,119,0.5683766492231331,137,20.0,12.0,11.0,7.0,11-7,0.4780545526751258,0.3801827655063873,0.5483722476432367,0.4780545526751258,0.3801827655063873,0.5483722476432367,0.8652034885382232,0.8950086125520061,108.49540627082028,109.01988271961957,108.49540627082028,109.01988271961957,107.21507441511295,105.53038744037701,112.55972702755845,104.44939561628844,0.7026574764023866,2.0,0.04413547444202448,1375.0,1363.0,1291.2749999999999,1.0648390157015355,1.0555458752008675,0.0,0.6111111111111112,-6.209977683581985,125,79,69.29563817029575
138,Northern Colorado,BSky,20-12,112.17534313070763,114,109.7081911399572,196,0.5635913958578295,138,20.0,12.0,10.0,8.0,10-8,0.41189513064446187,0.370378312905204,0.4368286125808105,0.41189513064446187,0.370378312905204,0.4368286125808105,0.8855929394159365,0.8607410340899599,108.83872054549009,110.4723457877955,108.83872054549009,110.4723457877955,111.04764420641504,109.33580021103116,147.62392515807463,126.41454699529014,0.8561490095703403,1.0,-0.0016075206100973904,1422.0,1364.0,1258.175,1.1302084368231764,1.084109921115902,0.0,0.5555555555555556,-7.103558072893145,138,178,68.45584160464608
139,Boston College,ACC,11-20,103.61287015799536,268,101.41041650282096,47,0.5614591354852793,139,11.0,20.0,4.0,14.0,4-14,0.6206152265295807,0.36859837355122066,0.8026273981250633,0.6206152265295807,0.36859837355122066,0.8026273981250633,0.7400008054320772,0.9161555456001704,112.74029250567979,106.37348587923388,112.74029250567979,106.37348587923388,104.68712312732212,100.86848905720932,104.95328794497703,100.35150417008036,0.6261224369831592,9.0,-0.07687217151156639,1172.0,1324.0,1202.7625,0.9744234626536826,1.1007992018374366,0.0,0.2222222222222222,-10.062031396096595,206,342,65.94989970460045
140,North Texas,Amer,19-14,103.06426077025316,280,101.08425508365042,40,0.5555399943301957,140,19.0,14.0,9.0,9.0,9-9,0.4915557169325439,0.42185356531887436,0.5196301192038741,0.4915557169325439,0.42185356531887436,0.5196301192038741,0.8484258839230092,0.8498387525326193,109.79422325708728,108.58909049789314,109.79422325708728,108.58909049789314,103.54518706854184,102.36157401216568,88.94645598312147,93.98959111982143,0.34655452293807365,2.0,0.02313729317308233,1254.0,1238.0,1206.0999999999997,1.039714783185474,1.0264488848354203,0.0,0.5,-7.375663867431965,143,112,64.97322840007143
141,Penn St.,B10,12-20,113.64745864357187,93,111.58804510180303,234,0.5523829713402555,141,12.0,20.0,3.0,17.0,3-17,0.6853897082790452,0.36667621554854846,0.8553385487125394,0.6853897082790452,0.36667621554854846,0.8553385487125394,0.6663183458710458,0.9270340527238659,115.65727152937849,104.73642995106863,115.65727152937849,104.73642995106863,113.66837787931986,112.57252975499837,114.45396384838138,110.29008463758754,0.6049598047457532,14.0,0.01853187306056575,1408.0,1686.0,1350.3375,1.0427022873911151,1.2485767447027132,0.0,0.15,-7.210227765908872,140,129,67.50940096630582
142,Troy,SB,22-11,110.6067991760676,134,108.8404741094437,176,0.5461508549215548,142,22.081482731867442,11.918517268132558,12.0,6.0,12-6,0.40532130023738766,0.47840500839113276,0.35592694941757164,0.42079251807677337,0.47840500839113276,0.35592694941757164,0.8781517963675372,0.8321176333713708,107.11756530959109,110.27296347509255,107.43013633241779,109.74442039292683,110.05806941210281,110.04780534444174,140.48349319413302,112.72623710014875,0.9263187243563613,1.0,0.04974574103182405,1347.0,1252.0,1184.6249999999998,1.1370686926242484,1.05687453835602,0.0,0.6666666666666666,-6.152035421603299,123,68,65.07796824700769
143,Temple,Amer,16-16,111.64345178823397,120,110.06556509890956,209,0.5408318822095866,143,16.0,16.0,8.0,10.0,8-10,0.4682499246755204,0.42889619758658143,0.48910714119829163,0.4682499246755204,0.42889619758658143,0.48910714119829163,0.8683882264434774,0.8723282151698519,107.29331018171227,108.47449773937528,107.29331018171227,108.47449773937528,110.19399034475765,108.01282343826558,112.05264433324643,110.47435481470222,0.5406927892039767,1.0,-0.06842518054535629,1296.0,1273.0,1181.125,1.0972589692030903,1.0777860091014921,0.0,0.4444444444444444,-10.328669433115866,213,335,64.88264860999536
144,Central Arkansas,ASun,22-12,109.48455913332899,154,107.94249569406003,156,0.5406913616020947,144,22.0,12.0,15.0,3.0,15-3,0.35664776136196397,0.4721973268905261,0.27672953385642535,0.35664776136196397,0.4721973268905261,0.27672953385642535,0.8720529184799242,0.7502395452587726,109.12468660560278,113.85287215981373,109.12468660560278,113.85287215981373,112.35124529716451,110.94951955463378,98.4143966717224,107.33997803313306,0.2692636520730329,4.0,-0.012069054560769898,1505.0,1343.0,1241.5375000000001,1.212206638945662,1.0817232665143017,0.0,0.8333333333333334,-6.59836785721948,130,212,67.90171974874542
145,Kennesaw St.,CUSA,21-13,110.81120318808638,131,109.28353400220584,191,0.5398266212709834,145,21.063487137085534,13.936512862914464,10.0,10.0,10-10,0.4264869815205064,0.30279154836620015,0.47699750815304587,0.4413121772980326,0.30279154836620015,0.47699750815304587,0.8754216601613576,0.8969540105028955,108.27620262666228,109.38838897800849,108.65159428242183,108.90365537117813,109.40720549292739,109.32335524376344,102.48531934520548,103.52914107854423,0.4708989217908083,1.0,0.014966540423988817,1535.0,1522.0,1394.6499999999996,1.1006345678127132,1.0913132327107162,0.0,0.5,-7.925591758725867,154,134,71.25912084187011
146,Arkansas St.,SB,20-12,109.78452015417298,149,108.31091149171507,166,0.5387736973799162,146,20.0,12.0,11.0,7.0,11-7,0.39688835523748756,0.4629058745305334,0.35138291407116456,0.39688835523748756,0.4629058745305334,0.35138291407116456,0.890190503579492,0.8284779168327889,107.2341388390116,110.2223183249924,107.2341388390116,110.2223183249924,110.46684427653808,110.27744563570849,106.2914361024215,108.61963027415771,0.43802646023340785,2.0,-0.001123826017503382,1496.0,1401.0,1316.1624999999997,1.1366377631941347,1.064458226092903,0.0,0.6111111111111112,-7.326735690476425,142,176,72.14028104052316
147,Loyola Marymount,WCC,15-17,106.43492881966279,213,105.31307042149623,104,0.5304266187633225,147,15.0,17.0,6.0,12.0,6-12,0.5194791674021428,0.3786305224791227,0.6276543045217665,0.5194791674021428,0.3786305224791227,0.6276543045217665,0.8360045758979787,0.9184266169621478,109.89737693175093,108.0377432183447,109.89737693175093,108.0377432183447,108.7504151795305,107.41552879247142,108.17436605838273,111.59468337456124,0.41144783845540095,4.0,-0.045854228335034164,1286.0,1381.0,1236.025,1.0404320300964784,1.1172913169232013,0.0,0.3333333333333333,-10.162932219457591,210,288,67.1870815780671
148,Robert Morris,Horz,22-11,109.85085001731355,147,108.78103057286852,175,0.5281067240727175,148,22.0,11.0,13.0,7.0,13-7,0.38902041026974726,0.380085879334254,0.39146916789969166,0.38902041026974726,0.380085879334254,0.39146916789969166,0.9053797443534038,0.8756045528515444,109.00387685023009,112.65850917759732,109.00387685023009,112.65850917759732,110.76505109649165,111.29358817654608,111.92102752126495,128.64379703997125,0.16778340831490685,1.0,0.03661969935897447,1585.0,1496.0,1359.35,1.1659984551440028,1.1005259866848127,0.0,0.65,-6.720464386697859,133,91,64.53439060891179
149,Penn,Ivy,18-11,106.39804860600069,215,105.39736457877055,106,0.5271409094528281,149,18.035678697094735,11.964321302905264,9.0,5.0,9-5,0.4597512265916653,0.4779122699789078,0.423185295431783,0.47668876116832454,0.4779122699789078,0.423185295431783,0.8551314044536016,0.8520801532382241,108.44117189132024,109.36933997053059,109.24949697986564,108.98003425006128,105.15875008822134,104.81582880054111,107.95913506526297,120.7530879480442,0.21620109463055276,1.0,0.06057226747217592,1037.0,989.0,959.0375,1.0812924416407075,1.0312422611211762,0.0,0.6428571428571429,-6.1075949934236125,122,54,69.00846538721348
150,Eastern Washington,BSky,14-19,113.07811218152054,98,112.02070774245414,243,0.526984648338511,150,14.0,19.0,11.0,7.0,11-7,0.5020337414224205,0.5871484108810482,0.44080872327848053,0.5020337414224205,0.5871484108810482,0.44080872327848053,0.8433052693531363,0.7551497090786773,109.59717287454974,108.86872652212097,109.59717287454974,108.86872652212097,114.63314978336345,109.76456278402499,115.81297398249258,109.86878150993056,0.6470125393447359,2.0,-0.08140081475797806,1414.0,1321.0,1211.0,1.1676300578034682,1.0908340214698595,0.0,0.6111111111111112,-12.146221886039664,245,345,67.79680832198038
151,Bowling Green,MAC,18-14,105.8479814489928,229,104.99120776143768,98,0.523349040003056,151,18.0,14.0,9.0,9.0,9-9,0.3928023230293514,0.30369721224011814,0.4464192014599903,0.3928023230293514,0.30369721224011814,0.4464192014599903,0.9035056636611428,0.9182086784236341,107.7874777306824,111.09828717520043,107.7874777306824,111.09828717520043,107.4945933683125,106.27816694907689,0.0,0.0,0.0,0.0,-0.06260039568945264,1388.0,1343.0,1264.5625000000002,1.0976128107547074,1.062027381011219,0.0,0.5,-9.699276219200918,198,323,68.21761878976946
152,Navy,Pat,26-8,106.61352479007422,211,105.7864109616216,116,0.5223764275300524,152,26.0,8.0,17.0,1.0,17-1,0.2611886183623964,0.2901053773146808,0.21699370329378304,0.2611886183623964,0.2901053773146808,0.21699370329378304,0.9282842604224867,0.8963969199693758,103.63698761755545,114.35974665591698,103.63698761755545,114.35974665591698,107.4853398934478,102.68580180432676,94.78369675764085,93.57845326831175,0.5367258677293554,1.0,0.02143792736052874,1369.0,1124.0,1174.9,1.16520554940846,0.9566771640139585,0.0,0.9444444444444444,-4.282176842403431,92,120,65.13059278753742
153,Rhode Island,A10,16-16,104.02094367099247,263,103.26056490918958,72,0.5210805376900138,153,16.0,16.0,7.0,11.0,7-11,0.5119803804640124,0.40343274771624527,0.5851612943837575,0.5119803804640124,0.40343274771624527,0.5851612943837575,0.851709140509326,0.8848425003509491,108.6830389702189,108.43221383353523,108.6830389702189,108.43221383353523,101.9931516919492,102.34222227847337,0.0,0.0,0.0,0.0,-0.009443129620167023,1198.0,1240.0,1199.3125,0.9989056230131846,1.0339256865912763,0.0,0.3888888888888889,-9.566924707607384,194,205,65.82242185913492
154,Middle Tennessee,CUSA,17-15,109.68893093898697,151,108.90502759854705,182,0.5206085744371198,154,17.0,15.0,11.0,9.0,11-9,0.47717966249870125,0.5009476958701002,0.46523265389903007,0.47717966249870125,0.5009476958701002,0.46523265389903007,0.8473225788637634,0.753922018313493,110.0984877438214,107.720249717742,110.0984877438214,107.720249717742,109.46171311392239,107.81236065536741,110.26329251656934,94.53601830320011,0.8544249503007298,2.0,-0.007912536624648081,1495.0,1462.0,1363.3500000000001,1.0965636116917885,1.0723585286243444,0.0,0.55,-8.773531088525262,174,198,65.54286199893494
155,St. Bonaventure,A10,17-17,112.95539430101583,101,112.27558686120983,251,0.5173481266770426,155,17.0,17.0,4.0,14.0,4-14,0.515008136462319,0.38463591058307744,0.5971470122227428,0.515008136462319,0.38463591058307744,0.5971470122227428,0.8494746491618907,0.8993465410073956,108.65665377609967,107.28280866156342,108.65665377609967,107.28280866156342,113.5678184361426,115.9299966907901,120.35160408113431,111.18960635784617,0.7131181602218023,2.0,-0.006242044712549855,1352.0,1421.0,1222.25,1.1061566782573122,1.1626099406831663,0.0,0.2222222222222222,-10.13677703332576,209,191,67.12932857454629
156,Kent St.,MAC,24-9,110.56656525677425,136,109.94342031554123,201,0.5162434007830022,156,24.239075521357876,9.760924478642124,14.0,4.0,14-4,0.42272788956240087,0.3816226275862734,0.4356448977728725,0.4313477273579049,0.3816226275862734,0.4356448977728725,0.879097947687706,0.8791436853315736,109.25629773099517,111.0756341952983,109.29701037964078,110.79282624465006,111.2067509712567,111.14630744070287,92.26893508361893,103.73249719678618,0.20640367051553302,1.0,0.133504661003771,1466.0,1414.0,1296.8874999999998,1.1303987431446445,1.0903027440699369,0.0,0.7777777777777778,-3.9146300399200733,87,2,70.55685255478618
157,Oregon St.,WCC,17-16,109.37303583021175,157,108.86805689982535,179,0.5133015687958586,157,17.0,16.0,9.0,9.0,9-9,0.5879287081463153,0.49890302671753023,0.6315368482513599,0.5879287081463153,0.49890302671753023,0.6315368482513599,0.8006925428447228,0.8784410933035068,110.47861749102324,105.98801039681084,110.47861749102324,105.98801039681084,109.00185871161229,110.811437738293,111.63434648520922,114.07414622913001,0.4381610834074168,6.0,0.07714650043716154,1261.0,1359.0,1198.7625000000003,1.0519181238986035,1.1336690962555132,0.0,0.5,-7.544078395168098,147,26,65.22191022445251
158,Cornell,Ivy,15-13,119.59184617377895,44,119.06863714787804,343,0.5126029221225575,158,15.0,13.0,8.0,6.0,8-6,0.41220130672555966,0.3764702357800474,0.4252166318866874,0.41220130672555966,0.3764702357800474,0.4252166318866874,0.8772553749787136,0.8559934263325163,107.29573566728438,109.43105908537024,107.29573566728438,109.43105908537024,119.74903956574919,118.70239891531874,138.6946229296548,116.33702793671117,0.8830366865628604,1.0,-0.04377689335572632,1177.0,1135.0,978.0749999999999,1.2033841985532807,1.1604427063364262,0.0,0.5714285714285714,-8.434034859026138,164,281,71.38997383972777
159,Austin Peay,ASun,22-9,108.56325028781981,172,108.09197721137548,160,0.5125049342586188,159,22.0,9.0,15.0,3.0,15-3,0.3290281901431482,0.4199025380626909,0.2738802099260532,0.3290281901431482,0.4199025380626909,0.2738802099260532,0.9126225607078974,0.8424047142041001,107.86299473390767,114.64955178923049,107.86299473390767,114.64955178923049,111.24188391998706,110.1010431753068,0.0,0.0,0.0,0.0,0.04588225802280299,1505.0,1368.0,1263.2,1.191418619379354,1.0829639012032932,0.0,0.8333333333333334,-5.299000014899406,104,78,69.20234995223501
160,Portland St.,BSky,20-11,102.92884295445027,283,102.52840949295523,66,0.5112048117501129,160,20.0,11.0,13.0,5.0,13-5,0.41506810159840823,0.3723125203442878,0.4425235983917227,0.41506810159840823,0.3723125203442878,0.4425235983917227,0.890011576417613,0.8666127898871107,109.45887749365902,111.26224144655114,109.45887749365902,111.26224144655114,104.13880445400542,101.6246007246881,104.78804559855189,101.70777991788418,0.5849464666482428,1.0,0.062233918187242665,1337.0,1251.0,1237.35,1.0805350143451733,1.011031640198812,0.0,0.7222222222222222,-6.308532715235173,128,49,67.77710763179249
161,William & Mary,CAA,20-12,110.31504447966881,139,109.89126005871017,199,0.5110640140929784,161,20.0,12.0,10.0,8.0,10-8,0.40360273948873887,0.4101666772618599,0.3883625943800835,0.40360273948873887,0.4101666772618599,0.3883625943800835,0.8864025498535253,0.8414669321091934,107.41451862626776,110.12403271284262,107.41451862626776,110.12403271284262,111.79133118938724,111.95545886396945,94.99574333474514,98.97286958211939,0.38422404142029903,1.0,0.03007734148526864,1485.0,1421.0,1298.3000000000002,1.1438034352614956,1.0945082030347375,0.0,0.5555555555555556,-7.14396889116184,139,104,72.63122201536079
162,Georgia Tech,ACC,11-20,106.76922662045627,205,106.4668043767073,128,0.5081542264845162,162,11.0,20.0,2.0,16.0,2-16,0.6154384200264523,0.3428067623795814,0.8123390616603036,0.6154384200264523,0.3428067623795814,0.8123390616603036,0.7279251134567585,0.909346551192724,111.79289086812832,105.42889733020219,111.79289086812832,105.42889733020219,108.317279861433,107.28621742557584,111.81525733250484,104.33799494702625,0.6891059951730615,11.0,-0.05633004672991654,1292.0,1486.0,1285.8874999999998,1.0047535262610456,1.1556220898017908,0.0,0.1111111111111111,-9.740788929662713,199,313,70.89689822582282
163,Valparaiso,MVC,18-15,107.46051888671548,191,107.15751459191773,143,0.5081173177621034,163,18.0,15.0,11.0,9.0,11-9,0.49337000376990725,0.3696117964317493,0.5606845278678241,0.49337000376990725,0.3696117964317493,0.5606845278678241,0.8476498934402052,0.8498340857777286,108.44982552132285,108.4158631080285,108.44982552132285,108.4158631080285,110.00473444269578,107.28626804658704,98.37104554340226,121.81077830859243,0.0788695202593232,2.0,0.02876966082737753,1428.0,1437.0,1325.3375,1.0774614013411676,1.084252124458864,0.0,0.55,-8.333881547991933,161,106,65.1017867529338
164,UC Davis,BW,19-14,106.76997407094365,204,106.64218670727462,133,0.503442942580346,164,19.0,14.0,11.0,9.0,11-9,0.4586882987473996,0.4442025254363116,0.4610577577775142,0.4586882987473996,0.4442025254363116,0.4610577577775142,0.8790841242292395,0.8557478057664181,107.45438779134112,108.08442382040838,107.45438779134112,108.08442382040838,107.41413258522053,106.65887676590178,0.0,0.0,0.0,0.0,0.033817370400369584,1525.0,1506.0,1438.575,1.060076812123108,1.0468692977425578,0.0,0.55,-8.510173275635115,166,97,68.859336515858
